"","species","parameter","Draw","Chain","estimate","par","plant","Yobs","Model","Hummingbird"
"1466",4,"E[59]",5,1,0.109629926829923,"E",6,1,"N-mixture","Violet-tailed Sylph"
"1467",4,"E[43]",1,1,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1468",4,"E[43]",2,1,0,"E",4,0,"N-mixture","Violet-tailed Sylph"
"1469",4,"E[12]",1,2,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1470",4,"E[12]",2,2,0.299302190559904,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1471",4,"E[12]",3,2,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1472",4,"detect[4]",5,2,0.708979510506905,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1473",4,"detect[4]",6,2,0.737364749759863,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1474",4,"detect[4]",7,2,0.621363212694991,"detect",NA,NA,"N-mixture","Violet-tailed Sylph"
"1475",4,"E[57]",1,1,0.0442137404704466,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1476",4,"E[57]",2,1,0.00882221777238075,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1477",4,"E[57]",3,1,0.19228278947842,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1478",4,"E[57]",4,1,0.160609239707529,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1479",4,"E[57]",5,1,0.0016377245366853,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1480",4,"E[22]",5,2,0.0700532346237118,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1481",4,"E[22]",6,2,0.0557453044319273,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1482",4,"E[48]",6,2,1.10132911737159,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1483",4,"E[48]",7,2,0,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1484",4,"E[40]",6,1,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1485",4,"ynew[12]",3,1,1,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1486",4,"E[57]",5,2,0.176631355262289,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1487",4,"E[57]",6,2,0.679602135229449,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1488",4,"E[57]",7,2,0.0789375957717182,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1489",4,"E[15]",5,2,0.483448865889861,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1490",4,"E[15]",6,2,0.0557453044319273,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1491",4,"E[23]",4,2,0.138872439818277,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1492",4,"E[23]",5,2,0.00613390476834178,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1493",4,"E[23]",6,2,0.139719945816326,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1494",4,"E[23]",7,2,0.0789375957717182,"E",13,2,"N-mixture","Violet-tailed Sylph"
"1495",4,"E[22]",7,2,0.0338068653371192,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1496",4,"ynew[12]",1,1,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1497",4,"ynew[12]",2,1,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1498",4,"beta1[4]",2,1,-0.0124204582377535,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1499",4,"beta1[4]",3,1,0.000331556327628393,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1500",4,"beta1[4]",4,1,-0.009641913902017,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1501",4,"ynew[4]",3,1,0,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1502",4,"ynew[4]",4,1,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1503",4,"ynew[4]",5,1,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1504",4,"ynew[4]",6,1,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1505",4,"ynew[4]",7,1,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1506",4,"E[48]",3,2,0.263509820784805,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1507",4,"E[48]",4,2,0.24405050402272,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1508",4,"E[48]",5,2,0.415765479853217,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1509",4,"ynew[4]",4,2,0,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1510",4,"ynew[4]",5,2,2,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1511",4,"ynew[4]",6,2,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1512",4,"ynew[4]",7,2,2,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1513",4,"E[28]",1,1,0.20360285697292,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1514",4,"E[28]",2,1,0.0531325246483136,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1515",4,"E[28]",3,1,1.21844608775766,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1516",4,"E[28]",4,1,1.40532958723738,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1517",4,"E[28]",5,1,0.615306836889247,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1518",4,"E[28]",6,1,0.0317579097178076,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1519",4,"E[28]",7,1,0.0764565055404868,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1520",4,"E[28]",1,2,0.209300425137336,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1521",4,"E[28]",2,2,3.0876439154243,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1522",4,"E[28]",3,2,1.47585388132059,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1523",4,"E[28]",4,2,3.5594196108273,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1524",4,"E[28]",5,2,0.247208984287749,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1525",4,"E[28]",6,2,0.876052359338367,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1526",4,"E[28]",7,2,0.430784969930253,"E",17,10,"N-mixture","Violet-tailed Sylph"
"1527",4,"E[12]",4,2,1.1026476118626,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1528",4,"E[12]",5,2,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1529",4,"E[12]",6,2,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1530",4,"E[12]",7,2,0,"E",10,0,"N-mixture","Violet-tailed Sylph"
"1531",4,"E[15]",7,2,0.739107358976995,"E",20,1,"N-mixture","Violet-tailed Sylph"
"1532",4,"E[4]",1,1,0.157054079499946,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1533",4,"E[4]",2,1,0.00363881118249879,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1534",4,"E[4]",3,1,0.0760799814164202,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1535",4,"E[4]",4,1,0.0695081770864005,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1536",4,"E[4]",5,1,0.109629926829923,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1537",4,"E[4]",6,1,0.00993400784113849,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1538",4,"E[4]",7,1,0.00521269732342631,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1539",4,"E[4]",1,2,0.814758289881338,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1540",4,"E[4]",2,2,0.17823144101932,"E",9,1,"N-mixture","Violet-tailed Sylph"
"1541",4,"E[53]",2,1,0.120254659531162,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1542",4,"E[53]",3,1,0.0130960564119863,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1543",4,"E[53]",4,1,0.363487923303182,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1544",4,"E[53]",5,1,0.01394950625863,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1545",4,"E[53]",6,1,0.0392678248273987,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1546",4,"ynew[4]",1,2,3,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1547",4,"ynew[4]",2,2,0,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1548",4,"ynew[4]",3,2,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1549",4,"alpha[4]",1,1,0.918130597317245,"alpha",NA,NA,"N-mixture","Violet-tailed Sylph"
"1550",4,"E[53]",4,2,1.17509726777395,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1551",4,"E[22]",2,1,0.00363881118249879,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1552",4,"E[22]",3,1,0.0760799814164202,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1553",4,"E[22]",4,1,0.425353756141919,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1554",4,"E[22]",5,1,0.360158743615684,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1555",4,"E[22]",6,1,0.00993400784113849,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1556",4,"E[22]",7,1,0.294661628097423,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1557",4,"E[22]",1,2,0.235528466962717,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1558",4,"E[22]",2,2,0.17823144101932,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1559",4,"E[22]",3,2,0.446562982103759,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1560",4,"ynew[43]",6,1,1,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1561",4,"ynew[43]",7,1,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1562",4,"ynew[43]",1,2,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1563",4,"ynew[43]",2,2,2,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1564",4,"ynew[43]",3,2,1,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1565",4,"ynew[43]",4,2,2,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1566",4,"ynew[43]",5,2,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1567",4,"ynew[43]",6,2,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1568",4,"ynew[43]",7,2,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1569",4,"ynew[12]",6,1,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1570",4,"ynew[12]",7,1,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1571",4,"ynew[12]",1,2,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1572",4,"ynew[12]",2,2,1,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1573",4,"ynew[12]",3,2,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1574",4,"ynew[12]",4,2,2,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1575",4,"ynew[12]",5,2,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1576",4,"ynew[12]",6,2,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1577",4,"ynew[12]",7,2,0,"ynew",10,0,"N-mixture","Violet-tailed Sylph"
"1578",4,"beta1[4]",1,1,-0.010115619510096,"beta1",NA,NA,"N-mixture","Violet-tailed Sylph"
"1579",4,"ynew[4]",1,1,2,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1580",4,"ynew[4]",2,1,1,"ynew",9,1,"N-mixture","Violet-tailed Sylph"
"1581",4,"E[48]",4,1,0.993959319546273,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1582",4,"E[48]",5,1,0.363833493158175,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1583",4,"E[32]",1,1,0.0359355312972936,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1584",4,"E[32]",2,1,0.00363881118249879,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1585",4,"E[32]",3,1,0.0760799814164202,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1586",4,"E[32]",4,1,0.0869288813322834,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1587",4,"E[32]",5,1,0.109629926829923,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1588",4,"E[32]",6,1,0.00993400784113849,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1589",4,"E[32]",7,1,0.00521269732342631,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1590",4,"E[32]",1,2,0.235528466962717,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1591",4,"E[32]",2,2,0.219155769654432,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1592",4,"E[32]",3,2,0.000835254043942627,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1593",4,"E[40]",7,1,0.590928145212065,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1594",4,"E[40]",1,2,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1595",4,"E[40]",2,2,0.299302190559904,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1596",4,"E[40]",3,2,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1597",4,"E[40]",4,2,0.652545312892917,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1598",4,"E[40]",5,2,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1599",4,"E[40]",6,2,0.439407033612315,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1600",4,"E[40]",7,2,0,"E",11,0,"N-mixture","Violet-tailed Sylph"
"1601",4,"E[57]",6,1,0.0242527439483717,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1602",4,"E[57]",7,1,0.0126642515661013,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1603",4,"E[57]",1,2,0.034330285321063,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1604",4,"E[57]",2,2,0.0240892689323277,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1605",4,"E[57]",3,2,0.0969760515533609,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1606",4,"E[57]",4,2,0.138872439818277,"E",18,2,"N-mixture","Violet-tailed Sylph"
"1607",4,"ynew[22]",4,2,2,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1608",4,"ynew[22]",5,2,1,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1609",4,"ynew[22]",6,2,1,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1610",4,"ynew[22]",7,2,2,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1611",4,"ynew[23]",1,1,1,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1612",4,"ynew[23]",2,1,2,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1613",4,"ynew[23]",3,1,1,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1614",4,"ynew[23]",4,1,3,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1615",4,"ynew[23]",5,1,2,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1616",4,"ynew[23]",6,1,2,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1617",4,"ynew[23]",7,1,1,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1618",4,"E[48]",1,1,1.19096636916496,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1619",4,"E[48]",2,1,0,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1620",4,"E[48]",3,1,0,"E",8,0,"N-mixture","Violet-tailed Sylph"
"1621",4,"ynew[23]",4,2,0,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1622",4,"ynew[23]",5,2,1,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1623",4,"ynew[23]",6,2,2,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1624",4,"ynew[23]",7,2,3,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1625",4,"ynew[48]",1,1,2,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1626",4,"ynew[48]",2,1,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1627",4,"ynew[48]",3,1,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1628",4,"ynew[48]",4,1,1,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1629",4,"ynew[48]",5,1,1,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1630",4,"ynew[48]",6,1,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1631",4,"ynew[48]",7,1,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1632",4,"ynew[48]",1,2,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1633",4,"ynew[48]",2,2,4,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1634",4,"ynew[48]",3,2,1,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1635",4,"ynew[48]",4,2,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1636",4,"ynew[48]",5,2,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1637",4,"ynew[48]",6,2,2,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1638",4,"ynew[48]",7,2,0,"ynew",8,0,"N-mixture","Violet-tailed Sylph"
"1639",4,"E[36]",1,1,0.0359355312972936,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1640",4,"E[36]",2,1,0.00363881118249879,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1641",4,"E[36]",3,1,0.0827750898921442,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1642",4,"E[36]",4,1,0.0695081770864005,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1643",4,"E[36]",5,1,0.109629926829923,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1644",4,"E[36]",6,1,0.00993400784113849,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1645",4,"E[36]",7,1,0.00521269732342631,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1646",4,"E[36]",1,2,0.0140140747644244,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1647",4,"E[36]",2,2,0.573628384501978,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1648",4,"E[36]",3,2,0.228323784282481,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1649",4,"E[36]",4,2,0.720306377458303,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1650",4,"E[36]",5,2,0.0910810613432626,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1651",4,"E[36]",6,2,0.114126060186503,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1652",4,"E[36]",7,2,0.127849580829485,"E",5,1,"N-mixture","Violet-tailed Sylph"
"1653",4,"E[37]",1,1,0.0892295001699241,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1654",4,"E[37]",2,1,0.00882221777238075,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1655",4,"E[37]",3,1,0.19228278947842,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1656",4,"E[37]",4,1,0.220605892166656,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1657",4,"E[37]",5,1,0.28046398085321,"E",15,2,"N-mixture","Violet-tailed Sylph"
"1658",4,"ynew[23]",1,2,2,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1659",4,"ynew[23]",2,2,0,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1660",4,"ynew[23]",3,2,1,"ynew",13,2,"N-mixture","Violet-tailed Sylph"
"1661",4,"E[53]",1,1,0.00541565136445549,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1662",4,"ynew[19]",1,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1663",4,"ynew[19]",2,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1664",4,"ynew[19]",3,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1665",4,"ynew[19]",4,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1666",4,"ynew[19]",5,1,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1667",4,"E[53]",7,1,0.0204610497288649,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1668",4,"E[53]",1,2,0.0556677284463068,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1669",4,"E[53]",2,2,0.778478733641109,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1670",4,"E[53]",3,2,0.0545314453880957,"E",16,3,"N-mixture","Violet-tailed Sylph"
"1671",4,"E[22]",1,1,0.0359355312972936,"E",19,1,"N-mixture","Violet-tailed Sylph"
"1672",4,"ynew[19]",4,2,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1673",4,"ynew[19]",5,2,1,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1674",4,"ynew[19]",6,2,0,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1675",4,"ynew[19]",7,2,1,"ynew",7,0,"N-mixture","Violet-tailed Sylph"
"1676",4,"ynew[43]",1,1,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1677",4,"ynew[43]",2,1,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1678",4,"ynew[43]",3,1,0,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1679",4,"ynew[43]",4,1,1,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1680",4,"ynew[43]",5,1,1,"ynew",4,0,"N-mixture","Violet-tailed Sylph"
"1681",4,"ynew[28]",1,1,9,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1682",4,"ynew[28]",2,1,8,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1683",4,"ynew[28]",3,1,6,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1684",4,"ynew[28]",4,1,8,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1685",4,"ynew[28]",5,1,9,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1686",4,"ynew[28]",6,1,11,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1687",4,"ynew[28]",7,1,10,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1688",4,"ynew[28]",1,2,7,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1689",4,"ynew[28]",2,2,5,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1690",4,"ynew[28]",3,2,8,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1691",4,"ynew[28]",4,2,6,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1692",4,"ynew[28]",5,2,6,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1693",4,"ynew[28]",6,2,5,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1694",4,"ynew[28]",7,2,9,"ynew",17,10,"N-mixture","Violet-tailed Sylph"
"1695",4,"E[7]",1,1,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1696",4,"E[7]",2,1,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1697",4,"E[7]",3,1,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1698",4,"E[7]",4,1,1.63772692270967,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1699",4,"E[7]",5,1,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1700",4,"E[7]",6,1,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1701",4,"E[7]",7,1,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1702",4,"E[7]",1,2,0,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1703",4,"E[7]",2,2,1.3072911768571,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1704",4,"E[7]",3,2,0.698596051067274,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1705",4,"E[7]",4,2,1.56947335692315,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1706",4,"E[7]",5,2,0.415765479853217,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1707",4,"E[7]",6,2,0.439407033612315,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1708",4,"E[7]",7,2,1.46983858938215,"E",1,0,"N-mixture","Violet-tailed Sylph"
"1709",4,"ynew[53]",1,1,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1710",4,"ynew[53]",2,1,4,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1711",4,"ynew[53]",3,1,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1712",4,"ynew[53]",4,1,3,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1713",4,"ynew[53]",5,1,5,"ynew",16,3,"N-mixture","Violet-tailed Sylph"
"1714",4,"E[32]",4,2,0.000170514536985113,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1715",4,"E[32]",5,2,0.0700532346237118,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1716",4,"E[32]",6,2,0.0557453044319273,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1717",4,"E[32]",7,2,0.0338068653371192,"E",1,1,"N-mixture","Violet-tailed Sylph"
"1718",4,"ynew[22]",1,1,0,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1719",4,"ynew[22]",2,1,0,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1720",4,"ynew[22]",3,1,1,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1721",4,"ynew[22]",4,1,2,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1722",4,"ynew[22]",5,1,2,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1723",4,"ynew[22]",6,1,1,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1724",4,"ynew[22]",7,1,2,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1725",4,"ynew[22]",1,2,2,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1726",4,"ynew[22]",2,2,0,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1727",4,"ynew[22]",3,2,3,"ynew",19,1,"N-mixture","Violet-tailed Sylph"
"1728",4,"E[9]",6,1,0.133531196598924,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1729",4,"E[9]",7,1,0.0126642515661013,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1730",4,"E[9]",1,2,0.530723594333761,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1731",4,"E[9]",2,2,0.465883041218428,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1732",4,"E[9]",3,2,0.605313659997281,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1733",4,"E[9]",4,2,0.138872439818277,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1734",4,"E[9]",5,2,0.00613390476834178,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1735",4,"E[9]",6,2,0.0165864333768718,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1736",4,"E[9]",7,2,0.329060980798698,"E",12,2,"N-mixture","Violet-tailed Sylph"
"1737",4,"E[19]",1,1,1.19096636916496,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1738",4,"E[19]",2,1,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1739",4,"E[19]",3,1,1.02802124009901,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1740",4,"E[19]",4,1,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1741",4,"E[19]",5,1,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1742",4,"E[19]",6,1,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1743",4,"E[19]",7,1,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
"1744",4,"E[19]",1,2,0,"E",7,0,"N-mixture","Violet-tailed Sylph"
